EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE,EXPSQ,YEAR,LOGWKS,ID,EXPB,WKSB,OCCB,INDB,SOUTHB,SMSAB,UNIONB,EXPSQB                    
26,47,0,1,0,1,1,0,0,16,0,6.9057500,676,2,3.8501476,540,28,46,0,1,0,1,0,788      
27,47,0,1,0,1,1,0,0,16,0,7.5579900,729,3,3.8501476,540,28,46,0,1,0,1,0,788      
28,46,0,1,0,1,1,0,0,16,0,7.6009000,784,4,3.8286414,540,28,46,0,1,0,1,0,788      
29,45,0,1,0,1,1,0,0,16,0,7.6009000,841,5,3.8066625,540,28,46,0,1,0,1,0,788      
30,45,0,1,0,1,1,0,0,16,0,7.6009000,900,6,3.8066625,540,28,46,0,1,0,1,0,788      
31,45,0,1,0,1,1,0,0,16,0,7.8058800,961,7,3.8066625,540,28,46,0,1,0,1,0,788      
8,50,0,0,0,1,1,0,1,14,0,6.5553600,64,1,3.9120230,541,11,49.1428571,0,0,0,1,1,125                    
9,50,0,0,0,1,1,0,1,14,0,6.5510800,81,2,3.9120230,541,11,49.1428571,0,0,0,1,1,125                    
10,50,0,0,0,1,1,0,1,14,0,6.6333200,100,3,3.9120230,541,11,49.1428571,0,0,0,1,1,125                  
11,49,0,0,0,1,1,0,1,14,0,6.5971500,121,4,3.8918203,541,11,49.1428571,0,0,0,1,1,125                  
12,48,0,0,0,1,1,0,1,14,0,6.8243700,144,5,3.8712010,541,11,49.1428571,0,0,0,1,1,125                  
13,48,0,0,0,1,1,0,1,14,0,6.9077600,169,6,3.8712010,541,11,49.1428571,0,0,0,1,1,125                  
14,49,0,0,0,1,1,0,1,14,0,7.0900800,196,7,3.8918203,541,11,49.1428571,0,0,0,1,1,125                  
17,46,0,0,1,1,1,0,0,13,0,6.5395900,289,1,3.8286414,542,20,46.5714286,0,0,1,1,0,404                  
18,47,0,0,1,1,1,0,0,13,0,6.5366900,324,2,3.8501476,542,20,46.5714286,0,0,1,1,0,404                  
19,46,0,0,1,1,1,0,0,13,0,6.6908400,361,3,3.8286414,542,20,46.5714286,0,0,1,1,0,404                  
20,45,0,0,1,1,1,0,0,13,0,6.8437500,400,4,3.8066625,542,20,46.5714286,0,0,1,1,0,404                  
21,47,0,0,1,1,1,0,0,13,0,6.8824400,441,5,3.8501476,542,20,46.5714286,0,0,1,1,0,404                  
22,49,0,0,1,1,1,0,0,13,0,7.0475200,484,6,3.8918203,542,20,46.5714286,0,0,1,1,0,404                  
23,46,0,0,1,1,1,0,0,13,0,7.0604800,529,7,3.8286414,542,20,46.5714286,0,0,1,1,0,404                  
5,51,0,0,0,1,1,0,0,17,0,6.6592900,25,1,3.9318256,543,8,51,0,0,0,1,0,68          
6,52,0,0,0,1,1,0,0,17,0,6.6908400,36,2,3.9512437,543,8,51,0,0,0,1,0,68          
7,51,0,0,0,1,1,0,0,17,0,6.7742200,49,3,3.9318256,543,8,51,0,0,0,1,0,68          
8,51,0,0,0,1,1,0,0,17,0,6.6846100,64,4,3.9318256,543,8,51,0,0,0,1,0,68          
9,50,0,0,0,1,1,0,0,17,0,6.9077600,81,5,3.9120230,543,8,51,0,0,0,1,0,68          
10,51,0,0,0,1,1,0,0,17,0,6.9498600,100,6,3.9318256,543,8,51,0,0,0,1,0,68        
11,51,0,0,0,1,1,0,0,17,0,7.1701200,121,7,3.9318256,543,8,51,0,0,0,1,0,68        
4,49,1,0,1,0,1,0,1,14,0,6.5539300,16,1,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53                
5,49,1,0,1,0,1,0,1,14,0,6.6846100,25,2,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53                
6,49,1,0,1,0,1,0,1,14,0,7.1107000,36,3,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53                
7,49,1,0,1,0,1,0,0,14,0,7.1739600,49,4,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53                
8,49,1,0,1,0,1,0,1,14,0,7.0148100,64,5,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53                
9,49,1,0,1,0,1,0,0,14,0,6.9226400,81,6,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53                
10,49,0,0,1,0,1,0,1,14,0,7.1951900,100,7,3.8918203,544,7,49,.8571429,0,1,0,.7142857,53              
39,47,0,1,0,1,1,0,0,12,0,6.8977000,1521,1,3.8501476,545,42,45,.1428571,1,0,1,0,1768                 
40,47,0,1,0,1,1,0,0,12,0,6.9057500,1600,2,3.8501476,545,42,45,.1428571,1,0,1,0,1768                 
41,46,0,1,0,1,1,0,0,12,0,7.1309000,1681,3,3.8286414,545,42,45,.1428571,1,0,1,0,1768                 
42,44,0,1,0,1,1,0,0,12,0,7.2078600,1764,4,3.7841896,545,42,45,.1428571,1,0,1,0,1768                 
43,44,0,1,0,1,1,0,0,12,0,7.3132200,1849,5,3.7841896,545,42,45,.1428571,1,0,1,0,1768                 
44,41,0,1,0,1,1,0,0,12,0,7.0900800,1936,6,3.7135721,545,42,45,.1428571,1,0,1,0,1768                 
45,46,1,1,0,1,1,0,0,12,0,7.3264700,2025,7,3.8286414,545,42,45,.1428571,1,0,1,0,1768                 
11,49,1,0,0,1,1,0,1,12,0,6.6398800,121,1,3.8918203,546,14,44,1,.1428571,0,1,.8571429,200            
12,49,1,0,0,1,1,0,1,12,0,6.7214300,144,2,3.8918203,546,14,44,1,.1428571,0,1,.8571429,200            
13,41,1,1,0,1,1,0,0,12,0,6.7889700,169,3,3.7135721,546,14,44,1,.1428571,0,1,.8571429,200            
14,47,1,0,0,1,1,0,1,12,0,6.9256000,196,4,3.8501476,546,14,44,1,.1428571,0,1,.8571429,200            
15,28,1,0,0,1,1,0,1,12,0,6.9565500,225,5,3.3322045,546,14,44,1,.1428571,0,1,.8571429,200            
16,46,1,0,0,1,1,0,1,12,0,7.0030700,256,6,3.8286414,546,14,44,1,.1428571,0,1,.8571429,200            
17,48,1,0,0,1,1,0,1,12,0,7.0925700,289,7,3.8712010,546,14,44,1,.1428571,0,1,.8571429,200            
7,49,1,0,0,1,1,0,1,12,0,6.5666700,49,1,3.8918203,547,10,47.4285714,1,0,0,1,1,104                    
8,50,1,0,0,1,1,0,1,12,0,6.7742200,64,2,3.9120230,547,10,47.4285714,1,0,0,1,1,104                    
9,47,1,0,0,1,1,0,1,12,0,6.7334000,81,3,3.8501476,547,10,47.4285714,1,0,0,1,1,104                    
10,43,1,0,0,1,1,0,1,12,0,6.7833300,100,4,3.7612001,547,10,47.4285714,1,0,0,1,1,104                  
11,47,1,0,0,1,1,0,1,12,0,6.7787800,121,5,3.8501476,547,10,47.4285714,1,0,0,1,1,104                  
12,48,1,0,0,1,1,0,1,12,0,6.9847200,144,6,3.8712010,547,10,47.4285714,1,0,0,1,1,104                  
13,48,1,0,0,1,1,0,1,12,0,7.0299700,169,7,3.8712010,547,10,47.4285714,1,0,0,1,1,104                  
8,47,0,0,0,1,1,0,0,16,1,6.8564600,64,1,3.8501476,548,11,48,0,0,0,1,0,125        
9,49,0,0,0,1,1,0,0,16,1,6.7452400,81,2,3.8918203,548,11,48,0,0,0,1,0,125        
10,49,0,0,0,1,1,0,0,16,1,6.8564600,100,3,3.8918203,548,11,48,0,0,0,1,0,125      
11,49,0,0,0,1,1,0,0,16,1,6.9077600,121,4,3.8918203,548,11,48,0,0,0,1,0,125      
12,49,0,0,0,1,1,0,0,16,1,7.1309000,144,5,3.8918203,548,11,48,0,0,0,1,0,125      
13,47,0,0,0,1,1,0,0,16,1,6.6846100,169,6,3.8501476,548,11,48,0,0,0,1,0,125      
14,46,0,0,0,1,1,0,0,16,1,6.7250300,196,7,3.8286414,548,11,48,0,0,0,1,0,125      
6,50,1,0,0,1,0,0,0,12,0,5.7037800,36,1,3.9120230,549,9,50.5714286,1,0,0,1,0,85  
7,50,1,0,0,1,0,0,0,12,0,5.9914600,49,2,3.9120230,549,9,50.5714286,1,0,0,1,0,85  
8,51,1,0,0,1,1,0,0,12,0,5.9914600,64,3,3.9318256,549,9,50.5714286,1,0,0,1,0,85  
9,50,1,0,0,1,1,0,0,12,0,5.9914600,81,4,3.9120230,549,9,50.5714286,1,0,0,1,0,85  
10,51,1,0,0,1,1,0,0,12,0,5.9914600,100,5,3.9318256,549,9,50.5714286,1,0,0,1,0,85                    
11,51,1,0,0,1,1,0,0,12,0,6.3969300,121,6,3.9318256,549,9,50.5714286,1,0,0,1,0,85                    
12,51,1,0,0,1,1,0,0,12,0,6.0210200,144,7,3.9318256,549,9,50.5714286,1,0,0,1,0,85                    
8,48,1,0,0,1,1,0,1,14,0,6.8112400,64,1,3.8712010,550,11,48,1,0,0,1,1,125        
9,50,1,0,0,1,1,0,1,14,0,6.7499300,81,2,3.9120230,550,11,48,1,0,0,1,1,125        
10,47,1,0,0,1,1,0,1,14,0,6.8023900,100,3,3.8501476,550,11,48,1,0,0,1,1,125      
11,49,1,0,0,1,1,0,1,14,0,6.8855100,121,4,3.8918203,550,11,48,1,0,0,1,1,125      
12,48,1,0,0,1,1,0,1,14,0,6.9837900,144,5,3.8712010,550,11,48,1,0,0,1,1,125      
13,47,1,0,0,1,1,0,1,14,0,7.0817100,169,6,3.8501476,550,11,48,1,0,0,1,1,125      
14,47,1,0,0,1,1,0,1,14,0,7.1815900,196,7,3.8501476,550,11,48,1,0,0,1,1,125      
3,39,0,0,0,1,0,1,1,16,0,6.0402500,9,1,3.6635616,551,6,37.7142857,0,0,0,1,1,40   
4,35,0,0,0,1,0,1,1,16,0,5.8693000,16,2,3.5553481,551,6,37.7142857,0,0,0,1,1,40  
5,37,0,0,0,1,0,1,1,16,0,6.2146100,25,3,3.6109179,551,6,37.7142857,0,0,0,1,1,40  
6,38,0,0,0,1,0,1,1,16,0,6.4377500,36,4,3.6375862,551,6,37.7142857,0,0,0,1,1,40  
7,39,0,0,0,1,0,1,1,16,0,6.1717000,49,5,3.6635616,551,6,37.7142857,0,0,0,1,1,40  
8,39,0,0,0,1,0,1,1,16,0,6.5510800,64,6,3.6635616,551,6,37.7142857,0,0,0,1,1,40  
9,37,0,0,0,1,0,1,1,16,0,6.5510800,81,7,3.6109179,551,6,37.7142857,0,0,0,1,1,40  
6,38,0,0,0,0,1,0,1,17,0,6.3543700,36,1,3.6375862,552,9,39,0,.1428571,0,0,.8571429,85                
7,37,0,0,0,0,1,0,1,17,0,6.5220900,49,2,3.6109179,552,9,39,0,.1428571,0,0,.8571429,85                
8,39,0,0,0,0,1,0,1,17,0,6.5264900,64,3,3.6635616,552,9,39,0,.1428571,0,0,.8571429,85                
9,35,0,0,0,0,1,0,1,17,0,6.6720300,81,4,3.5553481,552,9,39,0,.1428571,0,0,.8571429,85                
10,36,0,0,0,0,1,0,1,17,0,6.6200700,100,5,3.5835189,552,9,39,0,.1428571,0,0,.8571429,85              
11,39,0,1,0,0,1,0,0,17,0,6.8023900,121,6,3.6635616,552,9,39,0,.1428571,0,0,.8571429,85              
12,49,0,0,0,0,1,0,1,17,0,6.7684900,144,7,3.8918203,552,9,39,0,.1428571,0,0,.8571429,85              
1,51,0,0,0,0,0,1,0,16,0,5.9135000,1,1,3.9318256,553,4,41,0,0,.5714286,.2857143,0,20                 
2,40,0,0,0,0,0,1,0,16,0,5.8861000,4,2,3.6888795,553,4,41,0,0,.5714286,.2857143,0,20                 
3,39,0,0,0,0,0,1,0,16,0,5.9914600,9,3,3.6635616,553,4,41,0,0,.5714286,.2857143,0,20                 
4,39,0,0,1,1,0,1,0,16,0,6.2634000,16,4,3.6635616,553,4,41,0,0,.5714286,.2857143,0,20                
5,39,0,0,1,1,0,1,0,16,0,6.3543700,25,5,3.6635616,553,4,41,0,0,.5714286,.2857143,0,20                
6,39,0,0,1,0,0,1,0,16,0,6.5510800,36,6,3.6635616,553,4,41,0,0,.5714286,.2857143,0,20                
7,40,0,0,1,0,0,1,0,16,0,6.5220900,49,7,3.6888795,553,4,41,0,0,.5714286,.2857143,0,20                
13,48,0,0,0,1,0,1,1,14,0,5.8230500,169,1,3.8712010,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
14,48,0,0,0,1,0,1,0,14,0,5.8971500,196,2,3.8712010,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
15,49,0,0,0,1,0,1,1,14,0,5.9635800,225,3,3.8918203,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
16,47,1,0,0,1,0,1,1,14,0,6.0282800,256,4,3.8501476,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
17,49,0,0,0,1,0,1,1,14,0,6.1070200,289,5,3.8918203,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
18,46,0,0,0,1,0,1,1,14,0,6.3297200,324,6,3.8286414,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
19,38,0,0,0,1,0,1,0,14,0,6.2265400,361,7,3.6375862,554,16,46.4285714,.1428571,0,0,1,.7142857,260    
27,47,0,1,0,1,1,0,0,15,0,6.9057500,729,1,3.8501476,555,30,47.2857143,0,1,0,1,0,904                  
28,47,0,1,0,1,1,0,0,15,0,6.9057500,784,2,3.8501476,555,30,47.2857143,0,1,0,1,0,904                  
29,48,0,1,0,1,1,0,0,15,0,7.3132200,841,3,3.8712010,555,30,47.2857143,0,1,0,1,0,904                  
30,47,0,1,0,1,1,0,0,15,0,7.3460100,900,4,3.8501476,555,30,47.2857143,0,1,0,1,0,904                  
31,47,0,1,0,1,1,0,0,15,0,7.4085300,961,5,3.8501476,555,30,47.2857143,0,1,0,1,0,904                  
32,48,0,1,0,1,1,0,0,15,0,7.5229400,1024,6,3.8712010,555,30,47.2857143,0,1,0,1,0,904                 
33,47,0,1,0,1,1,0,0,15,0,7.4832400,1089,7,3.8501476,555,30,47.2857143,0,1,0,1,0,904                 
3,50,0,1,0,1,1,0,0,16,0,6.5971500,9,1,3.9120230,556,6,48.4285714,0,1,0,1,0,40   
4,49,0,1,0,1,1,0,0,16,0,6.8926400,16,2,3.8918203,556,6,48.4285714,0,1,0,1,0,40  
5,49,0,1,0,1,1,0,0,16,0,6.9874900,25,3,3.8918203,556,6,48.4285714,0,1,0,1,0,40  
6,49,0,1,0,1,1,0,0,16,0,6.9828600,36,4,3.8918203,556,6,48.4285714,0,1,0,1,0,40  
7,49,0,1,0,1,1,0,0,16,0,7.3031700,49,5,3.8918203,556,6,48.4285714,0,1,0,1,0,40  
8,47,0,1,0,1,1,0,0,16,0,7.3938800,64,6,3.8501476,556,6,48.4285714,0,1,0,1,0,40  
9,46,0,1,0,1,1,0,0,16,0,7.3031700,81,7,3.8286414,556,6,48.4285714,0,1,0,1,0,40  
16,50,1,1,0,0,1,0,0,12,0,6.3595700,256,1,3.9120230,557,19,49.4285714,1,1,0,0,.2857143,365           
17,51,1,1,0,0,1,0,0,12,0,6.4281100,289,2,3.9318256,557,19,49.4285714,1,1,0,0,.2857143,365           
18,48,1,1,0,0,1,0,0,12,0,6.4567700,324,3,3.8712010,557,19,49.4285714,1,1,0,0,.2857143,365           
19,47,1,1,0,0,1,0,0,12,0,6.5834100,361,4,3.8501476,557,19,49.4285714,1,1,0,0,.2857143,365           
20,49,1,1,0,0,1,0,0,12,0,6.5439100,400,5,3.8918203,557,19,49.4285714,1,1,0,0,.2857143,365           
21,51,1,1,0,0,1,0,1,12,0,6.8956800,441,6,3.9318256,557,19,49.4285714,1,1,0,0,.2857143,365           
22,50,1,1,0,0,1,0,1,12,0,6.9440900,484,7,3.9120230,557,19,49.4285714,1,1,0,0,.2857143,365           
14,49,0,0,1,1,0,1,0,12,0,5.8999000,196,1,3.8918203,558,17,48.7142857,0,0,1,1,0,293                  
15,48,0,0,1,1,0,1,0,12,0,6.1923600,225,2,3.8712010,558,17,48.7142857,0,0,1,1,0,293                  
16,49,0,0,1,1,0,1,0,12,0,6.0330900,256,3,3.8918203,558,17,48.7142857,0,0,1,1,0,293                  
17,49,0,0,1,1,0,1,0,12,0,6.3438800,289,4,3.8918203,558,17,48.7142857,0,0,1,1,0,293                  
18,49,0,0,1,1,0,1,0,12,0,6.4101700,324,5,3.8918203,558,17,48.7142857,0,0,1,1,0,293                  
19,49,0,0,1,1,0,1,0,12,0,6.3952600,361,6,3.8918203,558,17,48.7142857,0,0,1,1,0,293                  
20,48,0,0,1,1,0,1,0,12,0,6.4630300,400,7,3.8712010,558,17,48.7142857,0,0,1,1,0,293                  
35,48,0,1,1,1,1,0,0,16,0,6.3189700,1225,1,3.8712010,559,38,47.1428571,0,.8571429,1,1,0,1448         
36,48,0,1,1,1,1,0,0,16,0,6.3818200,1296,2,3.8712010,559,38,47.1428571,0,.8571429,1,1,0,1448         
37,47,0,1,1,1,1,0,0,16,0,6.4488900,1369,3,3.8501476,559,38,47.1428571,0,.8571429,1,1,0,1448         
38,48,0,1,1,1,1,0,0,16,0,6.5132300,1444,4,3.8712010,559,38,47.1428571,0,.8571429,1,1,0,1448         
39,47,0,1,1,1,1,0,0,16,0,6.5694800,1521,5,3.8501476,559,38,47.1428571,0,.8571429,1,1,0,1448         
40,48,0,0,1,1,1,0,0,16,0,6.6580100,1600,6,3.8712010,559,38,47.1428571,0,.8571429,1,1,0,1448         
41,44,0,1,1,1,1,0,0,16,0,6.7638800,1681,7,3.7841896,559,38,47.1428571,0,.8571429,1,1,0,1448         
31,50,1,0,0,0,1,0,1,12,0,6.3099200,961,1,3.9120230,560,34,44.8571429,.8571429,0,0,0,.2857143,1160   
32,50,1,0,0,0,1,0,0,12,0,6.3099200,1024,2,3.9120230,560,34,44.8571429,.8571429,0,0,0,.2857143,1160  
33,50,1,0,0,0,1,0,0,12,0,6.3969300,1089,3,3.9120230,560,34,44.8571429,.8571429,0,0,0,.2857143,1160  
34,42,1,0,0,0,1,0,1,12,0,6.3969300,1156,4,3.7376696,560,34,44.8571429,.8571429,0,0,0,.2857143,1160  
35,24,1,0,0,0,1,0,0,12,0,6.3969300,1225,5,3.1780538,560,34,44.8571429,.8571429,0,0,0,.2857143,1160  
36,49,1,0,0,0,1,0,0,12,0,6.4769700,1296,6,3.8918203,560,34,44.8571429,.8571429,0,0,0,.2857143,1160  
37,49,0,0,0,0,1,0,0,12,0,6.6846100,1369,7,3.8918203,560,34,44.8571429,.8571429,0,0,0,.2857143,1160  
7,45,1,0,1,1,1,0,0,12,0,6.1092500,49,1,3.8066625,561,10,46.5714286,1,0,1,1,0,104                    
8,50,1,0,1,1,1,0,0,12,0,6.0799300,64,2,3.9120230,561,10,46.5714286,1,0,1,1,0,104                    
9,25,1,0,1,1,1,0,0,12,0,8.2687300,81,3,3.2188758,561,10,46.5714286,1,0,1,1,0,104                    
10,52,1,0,1,1,1,0,0,12,0,6.5147100,100,4,3.9512437,561,10,46.5714286,1,0,1,1,0,104                  
11,52,1,0,1,1,1,0,0,12,0,6.4692500,121,5,3.9512437,561,10,46.5714286,1,0,1,1,0,104                  
12,52,1,0,1,1,1,0,0,12,0,6.7979400,144,6,3.9512437,561,10,46.5714286,1,0,1,1,0,104                  
13,50,1,0,1,1,1,0,0,12,0,6.9275600,169,7,3.9120230,561,10,46.5714286,1,0,1,1,0,104                  
2,32,0,0,1,1,0,0,0,17,0,6.4377500,4,1,3.4657359,562,5,46.7142857,0,0,.2857143,1,0,29                
3,50,0,0,1,1,0,0,0,17,0,6.5930400,9,2,3.9120230,562,5,46.7142857,0,0,.2857143,1,0,29                
4,50,0,0,0,1,0,0,0,17,0,6.6846100,16,3,3.9120230,562,5,46.7142857,0,0,.2857143,1,0,29               
5,47,0,0,0,1,1,0,0,17,0,6.8564600,25,4,3.8501476,562,5,46.7142857,0,0,.2857143,1,0,29               
6,50,0,0,0,1,1,0,0,17,0,7.0900800,36,5,3.9120230,562,5,46.7142857,0,0,.2857143,1,0,29               
7,49,0,0,0,1,1,0,0,17,0,7.1025000,49,6,3.8918203,562,5,46.7142857,0,0,.2857143,1,0,29               
8,49,0,0,0,1,1,0,0,17,0,7.2793200,64,7,3.8918203,562,5,46.7142857,0,0,.2857143,1,0,29               
30,46,0,0,0,1,1,0,1,14,0,6.6567300,900,1,3.8286414,563,33,42,0,0,0,1,1,1093     
31,44,0,0,0,1,1,0,1,14,0,6.7405200,961,2,3.7841896,563,33,42,0,0,0,1,1,1093     
32,46,0,0,0,1,1,0,1,14,0,6.9077600,1024,3,3.8286414,563,33,42,0,0,0,1,1,1093    
33,43,0,0,0,1,1,0,1,14,0,6.9077600,1089,4,3.7612001,563,33,42,0,0,0,1,1,1093    
34,46,0,0,0,1,1,0,1,14,0,6.9077600,1156,5,3.8286414,563,33,42,0,0,0,1,1,1093    
35,21,0,0,0,1,1,0,1,14,0,6.9324500,1225,6,3.0445224,563,33,42,0,0,0,1,1,1093    
36,48,0,0,0,1,1,0,1,14,0,6.9077600,1296,7,3.8712010,563,33,42,0,0,0,1,1,1093    
6,48,1,0,1,0,1,0,1,14,0,6.5792500,36,1,3.8712010,564,9,50.1428571,.5714286,0,1,0,.8571429,85        
7,52,1,0,1,0,1,0,1,14,0,6.7742200,49,2,3.9512437,564,9,50.1428571,.5714286,0,1,0,.8571429,85        
8,50,1,0,1,0,1,0,1,14,0,6.8426800,64,3,3.9120230,564,9,50.1428571,.5714286,0,1,0,.8571429,85        
9,52,1,0,1,0,1,0,1,14,0,6.9565500,81,4,3.9512437,564,9,50.1428571,.5714286,0,1,0,.8571429,85        
10,51,0,0,1,0,1,0,0,14,0,7.0255400,100,5,3.9318256,564,9,50.1428571,.5714286,0,1,0,.8571429,85      
11,49,0,0,1,0,1,0,1,14,0,7.0842300,121,6,3.8918203,564,9,50.1428571,.5714286,0,1,0,.8571429,85      
12,49,0,0,1,0,1,0,1,14,0,7.1530500,144,7,3.8918203,564,9,50.1428571,.5714286,0,1,0,.8571429,85      
25,51,1,0,1,1,1,0,1,11,0,6.8426800,625,1,3.9318256,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
26,44,0,0,1,1,1,0,0,11,0,6.9057500,676,2,3.7841896,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
27,51,0,0,1,1,1,0,0,11,0,7.1309000,729,3,3.9318256,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
28,50,0,0,1,1,1,0,0,11,0,7.2703100,784,4,3.9120230,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
29,52,0,0,1,1,1,0,0,11,0,7.0535900,841,5,3.9512437,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
30,51,1,0,1,1,1,0,0,11,0,6.9613000,900,6,3.9318256,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
31,49,0,0,1,1,1,0,0,11,0,8.0471900,961,7,3.8918203,565,28,49.7142857,.2857143,0,1,1,.1428571,788    
2,25,0,0,1,1,0,0,0,16,0,6.3543700,4,1,3.2188758,566,5,44.4285714,0,0,1,1,0,29   
3,46,0,0,1,1,0,0,0,16,0,6.5147100,9,2,3.8286414,566,5,44.4285714,0,0,1,1,0,29   
4,50,0,0,1,1,0,0,0,16,0,6.2634000,16,3,3.9120230,566,5,44.4285714,0,0,1,1,0,29  
5,48,0,0,1,1,0,0,0,16,0,6.6846100,25,4,3.8712010,566,5,44.4285714,0,0,1,1,0,29  
6,47,0,0,1,1,0,0,0,16,0,7.1436200,36,5,3.8501476,566,5,44.4285714,0,0,1,1,0,29  
7,47,0,0,1,1,0,0,0,16,0,7.1951900,49,6,3.8501476,566,5,44.4285714,0,0,1,1,0,29  
8,48,0,0,1,1,0,0,0,16,0,7.2442300,64,7,3.8712010,566,5,44.4285714,0,0,1,1,0,29  
40,51,1,0,0,0,1,0,0,10,0,5.8289500,1600,1,3.9318256,567,43,45.7142857,1,.5714286,0,0,0,1853         
41,51,1,1,0,0,1,0,0,10,0,5.8289500,1681,2,3.9318256,567,43,45.7142857,1,.5714286,0,0,0,1853         
42,50,1,1,0,0,1,0,0,10,0,5.8289500,1764,3,3.9120230,567,43,45.7142857,1,.5714286,0,0,0,1853         
43,40,1,1,0,0,1,0,0,10,0,5.8435400,1849,4,3.6888795,567,43,45.7142857,1,.5714286,0,0,0,1853         
44,36,1,1,0,0,1,0,0,10,0,5.8999000,1936,5,3.5835189,567,43,45.7142857,1,.5714286,0,0,0,1853         
45,41,1,0,0,0,1,0,0,10,0,6.0402500,2025,6,3.7135721,567,43,45.7142857,1,.5714286,0,0,0,1853         
46,51,1,0,0,0,1,0,0,10,0,6.2146100,2116,7,3.9318256,567,43,45.7142857,1,.5714286,0,0,0,1853         
7,48,1,1,0,0,1,0,1,14,0,6.4248700,49,1,3.8712010,568,10,47.7142857,1,.7142857,0,0,1,104             
8,49,1,0,0,0,1,0,1,14,0,6.4800400,64,2,3.8918203,568,10,47.7142857,1,.7142857,0,0,1,104             
9,49,1,0,0,0,1,0,1,14,0,6.5806400,81,3,3.8918203,568,10,47.7142857,1,.7142857,0,0,1,104             
10,47,1,1,0,0,1,0,1,14,0,6.6846100,100,4,3.8501476,568,10,47.7142857,1,.7142857,0,0,1,104           
11,47,1,1,0,0,1,0,1,14,0,6.8079300,121,5,3.8501476,568,10,47.7142857,1,.7142857,0,0,1,104           
12,46,1,1,0,0,1,0,1,14,0,6.9236300,144,6,3.8286414,568,10,47.7142857,1,.7142857,0,0,1,104           
13,48,1,1,0,0,1,0,1,14,0,6.9837900,169,7,3.8712010,568,10,47.7142857,1,.7142857,0,0,1,104           
19,50,1,1,0,1,1,0,0,12,0,6.4661400,361,1,3.9120230,569,22,49.8571429,1,1,0,1,0,488                  
20,50,1,1,0,1,1,0,0,12,0,6.6200700,400,2,3.9120230,569,22,49.8571429,1,1,0,1,0,488                  
21,51,1,1,0,1,1,0,0,12,0,6.6200700,441,3,3.9318256,569,22,49.8571429,1,1,0,1,0,488                  
22,49,1,1,0,1,1,0,0,12,0,6.9077600,484,4,3.8918203,569,22,49.8571429,1,1,0,1,0,488                  
23,49,1,1,0,1,1,0,0,12,0,7.0475200,529,5,3.8918203,569,22,49.8571429,1,1,0,1,0,488                  
24,49,1,1,0,1,1,0,0,12,0,7.2591200,576,6,3.8918203,569,22,49.8571429,1,1,0,1,0,488                  
25,51,1,1,0,1,1,0,0,12,0,7.1592900,625,7,3.9318256,569,22,49.8571429,1,1,0,1,0,488                  
8,48,1,0,0,1,0,1,0,12,0,5.8171100,64,1,3.8712010,570,11,48.2857143,.8571429,0,0,1,0,125             
9,46,1,0,0,1,0,1,0,12,0,5.8861000,81,2,3.8286414,570,11,48.2857143,.8571429,0,0,1,0,125             
10,49,1,0,0,1,0,1,0,12,0,5.9989400,100,3,3.8918203,570,11,48.2857143,.8571429,0,0,1,0,125           
11,49,0,0,0,1,0,1,0,12,0,6.0661100,121,4,3.8918203,570,11,48.2857143,.8571429,0,0,1,0,125           
12,49,1,0,0,1,0,1,0,12,0,6.1441900,144,5,3.8918203,570,11,48.2857143,.8571429,0,0,1,0,125           
13,49,1,0,0,1,0,1,0,12,0,6.2915700,169,6,3.8918203,570,11,48.2857143,.8571429,0,0,1,0,125           
14,48,1,0,0,1,0,1,0,12,0,6.3630300,196,7,3.8712010,570,11,48.2857143,.8571429,0,0,1,0,125           
8,50,1,0,0,1,1,0,1,12,0,6.3456400,64,1,3.9120230,571,11,50,.7142857,0,0,1,1,125 
9,50,1,0,0,1,1,0,1,12,0,6.4738900,81,2,3.9120230,571,11,50,.7142857,0,0,1,1,125 
10,51,1,0,0,1,1,0,1,12,0,6.8243700,100,3,3.9318256,571,11,50,.7142857,0,0,1,1,125                   
11,50,0,0,0,1,1,0,1,12,0,6.8977000,121,4,3.9120230,571,11,50,.7142857,0,0,1,1,125                   
12,49,0,0,0,1,1,0,1,12,0,6.9707300,144,5,3.8918203,571,11,50,.7142857,0,0,1,1,125                   
13,50,1,0,0,1,1,0,1,12,0,7.0475200,169,6,3.9120230,571,11,50,.7142857,0,0,1,1,125                   
